114641,"b'Jonas Gray, Brandon Bolden and Aaron Dobson action ... Oh, Hoodie #Patriots #FantasyFootball'"
114641,b'@Atlanta_Falcons Anyone who thinks these losers are going to look anything like winners next week against the @packers should wake-up quick.'
114641,"b'RT @packers: End of 3rd quarter from Lambeau Field, #Packers lead 23-14. Patriots have 3rd &amp; 1 from GB 41. #NEvsGB'"
114641,b'RT @JesseGladsaget: Ed Hochuli is the Patriots personal lap-dog.'
114641,b'RT @FallenHero32: Finally the refs are calling penalties on packers. They are getting away with robbery this game.'
114641,b'RT @nfl: Brady. Gronk. Easy.\n\n1st DOWN. #GBvsNE'
114641,b'just have to play one more strong quarter! #Packers #NEvsGB #GoPackGo'
114640,b'common patriots get your shit together'
114640,b'@Patriots release Grey matter #TimeToPlayGrey'
114640,b'RT @NathanDTaylor: @packers_uk if you cry enough after running into the defender you get the flag? New rule to me'
114640,b'RT @TSkittles11: He ran into him wtf? THE REFS CHEAT FOR THE PATRIOTS EVERY FUCKING GAME WTF'
114640,"b'RT @packers: End of 3rd quarter from Lambeau Field, #Packers lead 23-14. Patriots have 3rd &amp; 1 from GB 41. #NEvsGB'"
114640,"b""RT @hair8340: RT @packers: Today's attendance: 78,431. New Lambeau Field record. #NEvsGB"""
114640,b'RT @chatham58: PAGE 26!   Because you have to remind them what the rules are or something.  Good grief.  #Patriots #Packers'
114640,b'That flag thrown by Julian Edelman was critical. #Packers'
114639,b'RT @nfl: Brady. Gronk. Easy.\n\n1st DOWN. #GBvsNE'
114639,"b'RT @packers: End of 3rd quarter from Lambeau Field, #Packers lead 23-14. Patriots have 3rd &amp; 1 from GB 41. #NEvsGB'"
114639,b'@AaronRodgers12  in the pocket &amp; back to pass against #Patriots in 2006 http://t.co/TvQxkKZkew'
114639,b'@bigwhiteinva only the Patriots can get away with that'
114639,b'@packers how comes it always feels like the pats are cheating some how'
114639,"b'RT @packers: End of 3rd quarter from Lambeau Field, #Packers lead 23-14. Patriots have 3rd &amp; 1 from GB 41. #NEvsGB'"
114639,b'RT @SportsCenter: Jordy Nelson with 45-yard TD for Packers with 14 seconds left in half. Nelson leads NFL in TDs of 40 or more yards.'
114639,"b'RT @packers: End of 3rd quarter from Lambeau Field, #Packers lead 23-14. Patriots have 3rd &amp; 1 from GB 41. #NEvsGB'"
114639,"b""RT @hair8340: RT @packers: Today's attendance: 78,431. New Lambeau Field record. #NEvsGB"""
114639,b'@Patriots get this quick 7'
114639,b'RT @nfl: Brady. Gronk. Easy.\n\n1st DOWN. #GBvsNE'
114639,b'RT @Patriots: Julian Edelman back on the field for the #Patriots. #NEvsGB'
114639,b'Patriots hat http://t.co/P4ogWzbfK4'
114639,"b""RT @Cheead: You've gotta hate when the Patriots are doing good in a season.."""
114639,"b""RT @gastelum_eli: Let's go packers"""
114638,b'#Patriots A Gray sighting!'
114638,"b""Decorating for Christmas,Packers are winning..maybe this Sunday-after-Thanksgiving-Break isn't so depressing after all."""
114638,b'Packers are winning this one'
114638,b'Why are all these whiny Patriots faggot fans in my mentions?'
114638,"b'RT @packers: End of 3rd quarter from Lambeau Field, #Packers lead 23-14. Patriots have 3rd &amp; 1 from GB 41. #NEvsGB'"
114638,b'\xe2\x80\x9c@TheMattBungard: So do Patriots players/coaches just DEMAND flags and the refs throw them on the field?\xe2\x80\x9d Apparently yes.'
114638,"b'RT @packers: End of 3rd quarter from Lambeau Field, #Packers lead 23-14. Patriots have 3rd &amp; 1 from GB 41. #NEvsGB'"
114638,"b""23-14 Packers Lead after 3! Let's Go #Packers! #Packersnation"""
114638,b'RT @nfl: Brady. Gronk. Easy.\n\n1st DOWN. #GBvsNE'
114637,b'@DTowleJr @packers_uk I have a flag!!! I have a flaaaag!!!'
114637,b'Patriots using 4 rbs? Just stick with 2.'
114637,b'Patriots fans went ghost on my TL'
114637,"b""I've never seen anyone yell at the tv more like my dad then watching the packers an patriots game \xf0\x9f\x98\xb3 their not even his team"""
114637,b'@cloudyaaron 23-14 packers'
114637,b'Need a big 4th offense gotta execute on defensive stops and keep eating that clock! @packers'
114637,b'RT @1Ll_MaT1c: The Patriots got the refs on their side every time they play... This is not open to argument.'
114637,"b""RT @hair8340: RT @packers: Today's attendance: 78,431. New Lambeau Field record. #NEvsGB"""
114637,"b'Someone on the #Packers defense needs to step up and make a game changing play. INT, sack/fumble. Something'"
114637,"b""RT @ETthomehome: I've thought the defense has played pretty well against this explosive Packers offense. The offense hasn't capitalized on \xe2\x80\xa6"""
114637,b'My sister is singing a song about potatoes as I yell at the Patriots to do better'
114637,"b""@aggie_ct @nate_huber89 Packers D is doing ok, can't stop Gronk though"""
114637,"b'YEAH @jgray_ND25 - all day, in the game for +4, feed the beast #Patriots'"
114636,"b""First, the Packers punter is seen. Then Jonas Gray. What's next -- Halley's Comet?"""
114636,b'Patriots Christmas lists: \nGronk - belt \nJonas Gray - alarm clock'
114636,b'RT @PatriotsExtra: If the Patriots get a TD now. I believe they go to run game next possession'
